,지역본부,재산 소재지,노선명, 면적(공부) ,유형분류,현재 사용현황,향후 사용계획 및 추진사항,plan_category
15672,호남본부,전라북도 전주시 완산구 색장동 103ㅡ3,전라선,163.0,기타,운행선 인접부지,미사용,계획없음
15673,호남본부,전라북도 전주시 완산구 색장동 103ㅡ4,전라선,106.0,기타,운행선 인접부지,미사용,계획없음
15674,호남본부,전라북도 전주시 완산구 색장동 104ㅡ4,전라선,90.0,기타,운행선 인접부지,미사용,계획없음
15675,호남본부,전라북도 전주시 완산구 색장동 104ㅡ5,전라선,62.0,기타,운행선 인접부지,미사용,계획없음
15676,호남본부,전라북도 전주시 완산구 색장동 111ㅡ1,전라선,1119.0,기타,운행선 인접부지,미사용,계획없음
15677,호남본부,전라북도 전주시 완산구 색장동 139ㅡ1,전라선,1301.0,기타,운행선 인접부지,미사용,계획없음
15678,호남본부,전라북도 전주시 완산구 색장동 143ㅡ1,전라선,3409.0,기타,운행선 인접부지,미사용,계획없음
15679,호남본부,전라북도 전주시 완산구 색장동 149ㅡ4,전라선,2578.0,기타,운행선 인접부지,미사용,계획없음
15680,호남본부,전라북도 전주시 완산구 색장동 202ㅡ1,전라선,122.0,기타,운행선 인접부지,미사용,계획없음
15681,호남본부,전라북도 전주시 완산구 색장동 202ㅡ2,전라선,241.0,기타,운행선 인접부지,미사용,계획없음
15682,호남본부,전라북도 전주시 완산구 색장동 206ㅡ1,전라선,3059.0,기타,운행선 인접부지,미사용,계획없음
15683,호남본부,전라북도 전주시 완산구 색장동 213ㅡ4,전라선,285.0,기타,운행선 인접부지,미사용,계획없음
15684,호남본부,전라북도 전주시 완산구 색장동 262ㅡ3,전라선,370.0,기타,운행선 인접부지,미사용,계획없음
15685,호남본부,전라북도 전주시 완산구 색장동 262ㅡ4,전라선,70.0,기타,운행선 인접부지,미사용,계획없음
15686,호남본부,전라북도 전주시 완산구 색장동 263ㅡ1,전라선,5022.0,기타,운행선 인접부지,미사용,계획없음
15687,호남본부,전라북도 전주시 완산구 색장동 290ㅡ7,전라선,1807.0,기타,운행선 인접부지,미사용,계획없음
15688,호남본부,전라북도 전주시 완산구 색장동 317ㅡ5,전라선,8681.0,기타,운행선 인접부지,미사용,계획없음
15689,호남본부,전라북도 전주시 완산구 색장동 60ㅡ5,전라선,172.0,기타,운행선 인접부지,미사용,계획없음
15690,호남본부,전라북도 전주시 완산구 색장동 628ㅡ1,전라선,443.0,기타,운행선 인접부지,미사용,계획없음
15691,호남본부,전라북도 전주시 완산구 색장동 630ㅡ2,전라선,1241.0,기타,운행선 인접부지,미사용,계획없음
15692,호남본부,전라북도 전주시 완산구 색장동 640ㅡ10,전라선,4817.0,기타,운행선 인접부지,미사용,계획없음
15693,호남본부,전라북도 전주시 완산구 색장동 647ㅡ2,전라선,2707.0,기타,운행선 인접부지,미사용,계획없음
15694,호남본부,전라북도 전주시 완산구 색장동 648ㅡ2,전라선,5592.0,기타,운행선 인접부지,미사용,계획없음
15695,호남본부,전라북도 전주시 완산구 색장동 650ㅡ1,전라선,345.0,기타,운행선 인접부지,미사용,계획없음
15696,호남본부,전라북도 전주시 완산구 색장동 706ㅡ2,전라선,2132.0,기타,운행선 인접부지,미사용,계획없음
15697,호남본부,전라북도 전주시 완산구 색장동 706ㅡ5,전라선,608.0,기타,운행선 인접부지,미사용,계획없음
15698,호남본부,전라북도 전주시 완산구 색장동 706ㅡ6,전라선,159.0,기타,운행선 인접부지,미사용,계획없음
15699,호남본부,전라북도 전주시 완산구 색장동 707ㅡ1,전라선,462.0,기타,운행선 인접부지,미사용,계획없음
15700,호남본부,전라북도 전주시 완산구 색장동 708ㅡ2,전라선,255.0,기타,운행선 인접부지,미사용,계획없음
15701,호남본부,전라북도 전주시 완산구 색장동 710ㅡ1,전라선,869.0,기타,운행선 인접부지,미사용,계획없음
15702,호남본부,전라북도 전주시 완산구 색장동 711ㅡ1,전라선,1430.0,기타,운행선 인접부지,미사용,계획없음
15703,호남본부,전라북도 전주시 완산구 색장동 712ㅡ2,전라선,1957.0,기타,운행선 인접부지,미사용,계획없음
15704,호남본부,전라북도 전주시 완산구 색장동 72ㅡ2,전라선,1201.0,기타,운행선 인접부지,미사용,계획없음
15705,호남본부,전라북도 전주시 완산구 색장동 81ㅡ1,전라선,417.0,기타,운행선 인접부지,미사용,계획없음
15706,호남본부,전라북도 전주시 완산구 색장동 81ㅡ4,전라선,622.0,기타,운행선 인접부지,미사용,계획없음
15707,호남본부,전라북도 전주시 완산구 색장동 85ㅡ4,전라선,531.0,기타,운행선 인접부지,미사용,계획없음
15708,호남본부,전라북도 전주시 완산구 색장동 865ㅡ4,전라선,235.0,기타,운행선 인접부지,미사용,계획없음
15709,호남본부,전라북도 전주시 완산구 색장동 866ㅡ1,전라선,475.0,기타,운행선 인접부지,미사용,계획없음
15710,호남본부,전라북도 전주시 완산구 색장동 866ㅡ3,전라선,49.0,기타,운행선 인접부지,미사용,계획없음
15711,호남본부,전라북도 전주시 완산구 색장동 867ㅡ1,전라선,311.0,기타,운행선 인접부지,미사용,계획없음
15712,호남본부,전라북도 전주시 완산구 색장동 869ㅡ10,전라선,419.0,기타,운행선 인접부지,미사용,계획없음
15713,호남본부,전라북도 전주시 완산구 색장동 869ㅡ12,전라선,327.0,기타,운행선 인접부지,미사용,계획없음
15714,호남본부,전라북도 전주시 완산구 색장동 86ㅡ11,전라선,2288.0,기타,운행선 인접부지,미사용,계획없음
15715,호남본부,전라북도 전주시 완산구 색장동 86ㅡ12,전라선,156.0,기타,운행선 인접부지,미사용,계획없음
15716,호남본부,전라북도 전주시 완산구 색장동 86ㅡ2,전라선,40.0,기타,운행선 인접부지,미사용,계획없음
15717,호남본부,전라북도 전주시 완산구 색장동 86ㅡ4,전라선,688.0,기타,운행선 인접부지,미사용,계획없음
15718,호남본부,전라북도 전주시 완산구 색장동 871ㅡ1,전라선,155.0,기타,운행선 인접부지,미사용,계획없음
15719,호남본부,전라북도 전주시 완산구 색장동 871ㅡ2,전라선,545.0,기타,운행선 인접부지,미사용,계획없음
15720,호남본부,전라북도 전주시 완산구 색장동 880ㅡ1,전라선,418.0,기타,운행선 인접부지,미사용,계획없음
15721,호남본부,전라북도 전주시 완산구 색장동 880ㅡ5,전라선,89.0,기타,운행선 인접부지,미사용,계획없음
15722,호남본부,전라북도 전주시 완산구 색장동 88ㅡ2,전라선,149.0,기타,운행선 인접부지,미사용,계획없음
15723,호남본부,전라북도 전주시 완산구 색장동 96ㅡ2,전라선,744.0,기타,운행선 인접부지,미사용,계획없음
15724,호남본부,전라북도 전주시 완산구 색장동 96ㅡ3,전라선,83.0,기타,운행선 인접부지,미사용,계획없음
15725,호남본부,전라북도 전주시 완산구 색장동 96ㅡ7,전라선,1611.0,기타,운행선 인접부지,미사용,계획없음
15726,호남본부,전라북도 전주시 완산구 색장동 99ㅡ3,전라선,549.0,기타,운행선 인접부지,미사용,계획없음
15727,호남본부,전라북도 전주시 완산구 색장동 산 20ㅡ4,전라선,5422.0,기타,운행선 인접부지,미사용,계획없음
15728,호남본부,전라북도 전주시 완산구 색장동 산 21ㅡ1,전라선,1356.0,기타,운행선 인접부지,미사용,계획없음
15729,호남본부,전라북도 전주시 완산구 색장동 산 22ㅡ1,전라선,1853.0,기타,운행선 인접부지,미사용,계획없음
15730,호남본부,전라북도 전주시 완산구 색장동 산 23ㅡ2,전라선,2640.0,기타,운행선 인접부지,미사용,계획없음
15731,호남본부,전라북도 전주시 완산구 색장동 산 24ㅡ2,전라선,3206.0,기타,운행선 인접부지,미사용,계획없음
15732,호남본부,전라북도 전주시 완산구 색장동 산 28ㅡ3,전라선,100.0,기타,운행선 인접부지,미사용,계획없음
15733,호남본부,전라북도 전주시 완산구 색장동 산 57ㅡ2,전라선,198.0,기타,운행선 인접부지,미사용,계획없음
15734,호남본부,전라북도 전주시 완산구 색장동 산 60ㅡ2,전라선,496.0,기타,운행선 인접부지,미사용,계획없음
15735,호남본부,전라북도 전주시 완산구 색장동 산 62ㅡ1,전라선,496.0,기타,운행선 인접부지,미사용,계획없음
15738,호남본부,전라북도 남원시 내척동 25ㅡ2,전라선,182.0,기타,미사용,미사용,계획없음
15739,호남본부,전라북도 남원시 내척동 26ㅡ2,전라선,5152.0,기타,미사용,미사용,계획없음
15740,호남본부,전라북도 남원시 내척동 498ㅡ3,전라선,1031.0,기타,미사용,미사용,계획없음
15741,호남본부,전라북도 남원시 내척동 569ㅡ2,전라선,3965.0,기타,미사용,미사용,계획없음
15742,호남본부,전라북도 남원시 내척동 591ㅡ7,전라선,129.0,기타,미사용,미사용,계획없음
15743,호남본부,전라북도 남원시 내척동 596ㅡ6,전라선,311.0,기타,미사용,미사용,계획없음
15744,호남본부,전라북도 남원시 내척동 597ㅡ1,전라선,5490.0,기타,미사용,미사용,계획없음
15745,호남본부,전라북도 남원시 내척동 77ㅡ2,전라선,1350.0,기타,미사용,미사용,계획없음
15746,호남본부,전라북도 남원시 내척동 82ㅡ4,전라선,2635.0,기타,미사용,미사용,계획없음
15747,호남본부,전라북도 남원시 내척동 산 146ㅡ1,전라선,198.0,기타,미사용,미사용,계획없음
15748,호남본부,전라북도 남원시 내척동 산 62ㅡ2,전라선,2678.0,기타,미사용,미사용,계획없음
15749,호남본부,전라북도 남원시 내척동 산 66ㅡ2,전라선,99.0,기타,미사용,미사용,계획없음
15750,호남본부,전라북도 남원시 내척동 산 66ㅡ3,전라선,1091.0,기타,미사용,미사용,계획없음
15751,호남본부,전라북도 남원시 내척동 산 67ㅡ1,전라선,99.0,기타,미사용,미사용,계획없음
15752,호남본부,전라북도 남원시 내척동 산 67ㅡ2,전라선,99.0,기타,미사용,미사용,계획없음
15753,호남본부,전라북도 남원시 내척동 산 67ㅡ3,전라선,1785.0,기타,미사용,미사용,계획없음
15754,호남본부,전라북도 남원시 대산면 옥율리 12ㅡ1,전라선,3876.0,기타,미사용,미사용,계획없음
15755,호남본부,전라북도 남원시 대산면 옥율리 12ㅡ5,전라선,1934.0,기타,미사용,미사용,계획없음
15756,호남본부,전라북도 남원시 대산면 옥율리 12ㅡ6,전라선,1125.0,기타,미사용,미사용,계획없음
15757,호남본부,전라북도 남원시 대산면 옥율리 162ㅡ2,전라선,836.0,기타,미사용,미사용,계획없음
15758,호남본부,전라북도 남원시 대산면 옥율리 163ㅡ1,전라선,1121.0,기타,미사용,미사용,계획없음
15759,호남본부,전라북도 남원시 대산면 옥율리 163ㅡ3,전라선,337.0,기타,미사용,미사용,계획없음
15760,호남본부,전라북도 남원시 대산면 옥율리 190ㅡ2,전라선,2656.0,기타,미사용,미사용,계획없음
15761,호남본부,전라북도 남원시 대산면 옥율리 190ㅡ3,전라선,121.0,기타,미사용,미사용,계획없음
15762,호남본부,전라북도 남원시 대산면 옥율리 192ㅡ3,전라선,1482.0,기타,미사용,미사용,계획없음
15763,호남본부,전라북도 남원시 대산면 옥율리 293ㅡ2,전라선,69.0,기타,미사용,미사용,계획없음
15764,호남본부,전라북도 남원시 대산면 옥율리 296ㅡ2,전라선,955.0,기타,미사용,미사용,계획없음
15765,호남본부,전라북도 남원시 대산면 옥율리 296ㅡ4,전라선,496.0,기타,미사용,미사용,계획없음
15766,호남본부,전라북도 남원시 대산면 옥율리 298ㅡ4,전라선,251.0,기타,미사용,미사용,계획없음
15767,호남본부,전라북도 남원시 대산면 옥율리 307ㅡ2,전라선,929.0,기타,미사용,미사용,계획없음
15768,호남본부,전라북도 남원시 대산면 옥율리 산 10ㅡ2,전라선,893.0,기타,미사용,미사용,계획없음
15769,호남본부,전라북도 남원시 대산면 옥율리 산 126ㅡ1,전라선,198.0,기타,미사용,미사용,계획없음
15770,호남본부,전라북도 남원시 대산면 옥율리 산 126ㅡ2,전라선,1983.0,기타,미사용,미사용,계획없음
15771,호남본부,전라북도 남원시 대산면 옥율리 산 126ㅡ5,전라선,397.0,기타,미사용,미사용,계획없음
15772,호남본부,전라북도 남원시 대산면 옥율리 산 14ㅡ2,전라선,1488.0,기타,미사용,미사용,계획없음
15773,호남본부,전라북도 남원시 대산면 옥율리 산 1ㅡ1,전라선,2975.0,기타,미사용,미사용,계획없음
15774,호남본부,전라북도 남원시 대산면 옥율리 산 41ㅡ2,전라선,5950.0,기타,미사용,미사용,계획없음
15775,호남본부,전라북도 남원시 대산면 옥율리 산 46ㅡ1,전라선,7032.0,기타,미사용,미사용,계획없음
15776,호남본부,전라북도 남원시 대산면 옥율리 산 47ㅡ2,전라선,30.0,기타,미사용,미사용,계획없음
15777,호남본부,전라북도 남원시 대산면 옥율리 산 49ㅡ9,전라선,20.0,기타,미사용,미사용,계획없음
15778,호남본부,전라북도 남원시 대산면 옥율리 산 5ㅡ3,전라선,15715.0,기타,미사용,미사용,계획없음
15779,호남본부,전라북도 남원시 사매면 계수리 176ㅡ1,전라선,9197.0,기타,미사용,미사용,계획없음
